Field.Season,TimeBlock,Site,Quadrat,HD_Cat,HD_Cont,NPP,WE,Region,WaveEnergy,Taxonomic_Name,functional_group,life_history,prop_cover
KI2016b,After,site5,Q37.0,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q37.0,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q37.0,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q37.0,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q37.5,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q37.5,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q37.5,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q37.5,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q38.0,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q38.0,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q38.0,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q38.0,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q39.5,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q39.5,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q39.5,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q39.5,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q42.2,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q42.2,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q42.2,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q42.2,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q44.3,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q44.3,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q44.3,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q44.3,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q44.9,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q44.9,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q44.9,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q44.9,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q49.9,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q49.9,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q49.9,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q49.9,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q53.7,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q53.7,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q53.7,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q53.7,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q54.0,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q54.0,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q54.0,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q54.0,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q56.6,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q56.6,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q56.6,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q56.6,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q57.1,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q57.1,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q57.1,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q57.1,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q58.3,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q58.3,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q58.3,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q58.3,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q58.6,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q58.6,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q58.6,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q58.6,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q6.0,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q6.0,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q6.0,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q6.0,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q6.1,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q6.1,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q6.1,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q6.1,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q8.6,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q8.6,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q8.6,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q8.6,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q9.7,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q9.7,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q9.7,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q9.7,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q9.9,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q9.9,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q9.9,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site5,Q9.9,Very Low,0,1031.55169,sheltered,Vaskess Bay,24.90151463,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q0.2,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q0.2,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q0.2,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q0.2,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q1.2,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q1.2,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q1.2,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q1.2,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q10.7,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q10.7,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q10.7,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q10.7,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q16.2,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q16.2,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q16.2,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q16.2,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q16.7,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q16.7,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q16.7,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q16.7,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q19.3,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q19.3,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q19.3,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q19.3,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q20.9,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q20.9,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q20.9,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q20.9,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q21.3,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q21.3,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q21.3,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q21.3,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q24.4,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q24.4,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q24.4,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q24.4,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q3.3,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q3.3,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q3.3,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q3.3,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q35.2,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q35.2,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q35.2,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q35.2,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q37.0,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q37.0,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q37.0,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q37.0,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q37.6,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q37.6,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q37.6,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q37.6,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q38.0,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q38.0,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q38.0,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q38.0,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q39.5,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q39.5,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q39.5,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q39.5,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q43.2,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q43.2,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q43.2,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q43.2,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q44.2,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q44.2,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q44.2,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q44.2,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q47.9,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q47.9,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q47.9,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q47.9,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q49.0,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q49.0,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q49.0,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q49.0,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q50.8,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q50.8,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q50.8,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q50.8,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q54.0,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q54.0,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q54.0,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q54.0,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q56.6,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q56.6,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q56.6,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q56.6,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q57.0,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q57.0,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q57.0,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q57.0,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q58.3,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q58.3,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q58.3,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q58.3,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q58.6,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q58.6,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q58.6,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q58.6,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q6.0,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q6.0,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q6.0,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q6.0,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q6.1,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q6.1,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q6.1,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q6.1,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sinularia,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q8.6,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Cladiella,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q8.6,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Lobophytum,Soft_coral,Soft_Coral,0
KI2016b,After,site6,Q8.6,Medium,1563.82819,984.2650146,sheltered,South Lagoon,24.79859521,Sarcophyton,Soft_coral,Soft_Coral,0
